GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
1400000US36059406201,36059406201,"Census Tract 4062.01, Nassau County, New York",2990,236,2021,312,969,320,0,11,205,119,17,26,65,89,340,259,0,11,14,21,8,13,0,11,0,11,318,254,0,11,316,149,0,11,30,44,0,11,60,57,94,102,11,24,47,73,0,11,55,53,19,29,26,25,19,22,0,11,0,11,7,11
1400000US36059406202,36059406202,"Census Tract 4062.02, Nassau County, New York",6569,539,5199,582,1370,316,1,3,374,245,13,21,692,336,273,270,0,16,1,3,0,16,0,16,0,16,272,270,0,16,15,29,0,16,0,16,0,16,0,16,0,16,0,16,0,16,15,29,0,16,0,16,2,6,0,16,0,16,0,16,2,6
1400000US36059406300,36059406300,"Census Tract 4063, Nassau County, New York",3791,146,3592,165,199,114,9,15,19,20,38,55,0,11,19,22,0,11,0,11,5,8,14,21,0,11,0,11,0,11,96,95,34,52,0,11,8,13,54,49,0,11,0,11,0,11,0,11,0,11,0,11,18,27,0,11,0,11,0,11,18,27
1400000US36059406400,36059406400,"Census Tract 4064, Nassau County, New York",6788,363,6576,396,212,148,0,16,13,20,51,66,0,16,57,89,57,89,0,16,0,16,0,16,0,16,0,16,0,16,44,44,21,34,0,16,0,16,23,28,0,16,0,16,0,16,0,16,0,16,0,16,47,89,47,89,0,16,0,16,0,16
1400000US36059406501,36059406501,"Census Tract 4065.01, Nassau County, New York",6702,338,6447,284,255,149,0,16,95,104,0,16,0,16,1,2,0,16,0,16,0,16,0,16,0,16,1,2,0,16,128,121,0,16,0,16,0,16,74,90,0,16,0,16,54,83,0,16,0,16,0,16,31,36,15,25,0,16,0,16,16,26
1400000US36059406600,36059406600,"Census Tract 4066, Nassau County, New York",4252,199,4058,213,194,155,0,11,16,17,19,30,65,101,22,33,0,11,22,33,0,11,0,11,0,11,0,11,0,11,62,77,0,11,0,11,10,15,52,75,0,11,0,11,0,11,0,11,0,11,0,11,10,17,0,11,10,17,0,11,0,11
1400000US36059406701,36059406701,"Census Tract 4067.01, Nassau County, New York",3132,348,1296,159,1836,382,7,10,60,61,0,11,66,50,1586,375,30,47,443,391,416,242,0,11,10,15,687,301,0,11,110,133,0,11,0,11,0,11,10,15,12,14,0,11,88,131,0,11,0,11,0,11,7,10,0,11,0,11,0,11,7,10
1400000US36059406702,36059406702,"Census Tract 4067.02, Nassau County, New York",4837,480,3299,373,1538,413,0,11,76,81,38,61,326,307,1000,448,0,11,0,11,53,61,0,11,0,11,947,467,0,11,88,80,0,11,0,11,0,11,30,47,0,11,28,44,30,48,0,11,0,11,0,11,10,16,10,16,0,11,0,11,0,11
1400000US36059406801,36059406801,"Census Tract 4068.01, Nassau County, New York",4442,567,2125,576,2317,657,0,11,128,112,76,85,241,213,1615,583,0,11,214,192,554,329,0,11,0,11,847,442,0,11,210,235,0,11,0,11,0,11,204,235,0,11,0,11,6,11,0,11,0,11,0,11,47,75,0,11,0,11,0,11,47,75
1400000US36059406802,36059406802,"Census Tract 4068.02, Nassau County, New York",4607,471,1300,281,3307,613,322,257,159,119,0,11,98,131,2409,582,0,11,35,56,348,204,0,11,0,11,2026,564,0,11,293,206,0,11,0,11,0,11,117,131,176,145,0,11,0,11,0,11,0,11,0,11,26,41,0,11,0,11,0,11,26,41
1400000US36059406900,36059406900,"Census Tract 4069, Nassau County, New York",6897,627,4017,507,2880,558,170,244,38,35,0,16,14,20,2154,467,0,16,48,79,474,306,0,16,71,86,1561,427,0,16,397,267,0,16,0,16,0,16,228,243,93,81,0,16,76,71,0,16,0,16,0,16,107,125,44,68,0,16,0,16,63,103
1400000US36059407000,36059407000,"Census Tract 4070, Nassau County, New York",8241,789,5030,535,3211,915,36,73,221,175,20,31,114,155,2577,907,0,16,161,267,785,668,39,59,79,106,1513,516,0,16,119,163,0,16,0,16,0,16,3,12,116,164,0,16,0,16,0,16,0,16,0,16,124,103,0,16,0,16,0,16,124,103
1400000US36059407101,36059407101,"Census Tract 4071.01, Nassau County, New York",5669,532,4066,556,1603,680,393,421,21,27,0,16,55,66,1004,522,39,57,221,266,0,16,0,16,48,64,696,405,0,16,105,136,0,16,0,16,0,16,75,125,14,23,0,16,16,26,0,16,0,16,0,16,25,40,0,16,0,16,0,16,25,40
1400000US36059407102,36059407102,"Census Tract 4071.02, Nassau County, New York",6103,414,4012,378,2091,370,104,129,143,117,15,24,186,260,1266,318,6,11,37,44,251,205,0,16,6,9,954,338,12,20,277,264,0,16,0,16,0,16,23,41,6,10,0,16,127,180,0,16,0,16,121,186,100,75,54,55,0,16,0,16,46,50
1400000US36059407201,36059407201,"Census Tract 4072.01, Nassau County, New York",5214,652,2203,572,3011,525,181,191,0,16,7,12,162,143,2537,498,0,16,191,204,889,502,0,16,0,16,1457,531,0,16,91,125,0,16,0,16,0,16,76,122,15,29,0,16,0,16,0,16,0,16,0,16,33,55,0,16,33,55,0,16,0,16
1400000US36059407203,36059407203,"Census Tract 4072.03, Nassau County, New York",3197,300,2052,206,1145,240,17,26,73,55,66,72,196,155,619,232,0,11,0,11,0,11,0,11,0,11,619,232,0,11,174,162,63,104,5,17,0,11,27,44,79,122,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36059407204,36059407204,"Census Tract 4072.04, Nassau County, New York",2766,314,1858,230,908,261,22,28,57,42,72,97,167,216,504,238,0,11,68,110,41,51,22,34,0,11,373,221,0,11,67,79,0,11,0,11,0,11,7,11,54,79,0,11,6,9,0,11,0,11,0,11,19,27,0,11,0,11,0,11,19,27
1400000US36059407301,36059407301,"Census Tract 4073.01, Nassau County, New York",6470,364,5886,380,584,144,116,71,203,82,8,14,125,73,35,33,8,16,0,16,4,9,0,16,0,16,23,27,0,16,62,46,35,42,0,16,0,16,19,20,0,16,8,16,0,16,0,16,0,16,0,16,35,35,17,19,0,16,0,16,18,26
1400000US36059407302,36059407302,"Census Tract 4073.02, Nassau County, New York",4796,452,3137,493,1659,379,12,19,166,110,0,11,51,54,1282,366,0,11,262,249,121,101,0,11,22,34,877,313,0,11,74,64,0,11,0,11,0,11,7,12,40,55,0,11,0,11,0,11,27,41,0,11,74,63,0,11,0,11,0,11,74,63
1400000US36059407401,36059407401,"Census Tract 4074.01, Nassau County, New York",5535,484,3616,434,1919,425,0,16,29,47,0,16,151,142,1448,444,0,16,124,115,62,71,18,30,20,33,1224,448,0,16,146,104,0,16,0,16,0,16,70,51,54,69,0,16,22,34,0,16,0,16,0,16,145,130,60,87,0,16,0,16,85,95
1400000US36059407402,36059407402,"Census Tract 4074.02, Nassau County, New York",4035,389,2551,267,1484,306,170,184,149,115,5,8,33,37,751,225,0,11,6,10,142,154,0,11,0,11,603,222,0,11,197,147,0,11,0,11,0,11,52,71,113,83,0,11,32,38,0,11,0,11,0,11,179,114,7,14,0,11,0,11,172,114
1400000US36059407501,36059407501,"Census Tract 4075.01, Nassau County, New York",5115,580,2632,450,2483,528,19,28,132,94,0,16,388,304,1836,536,0,16,316,223,291,301,0,16,0,16,1229,464,0,16,33,55,0,16,0,16,0,16,33,55,0,16,0,16,0,16,0,16,0,16,0,16,75,86,0,16,19,30,0,16,56,59
1400000US36059407502,36059407502,"Census Tract 4075.02, Nassau County, New York",5611,535,3166,545,2445,547,149,156,222,194,15,26,312,270,1328,529,0,16,0,16,54,73,0,16,0,16,1274,543,0,16,378,283,0,16,0,16,0,16,218,255,41,43,0,16,119,139,0,16,0,16,0,16,41,77,0,16,0,16,0,16,41,77
1400000US36059407600,36059407600,"Census Tract 4076, Nassau County, New York",5461,293,4838,312,623,291,14,22,79,66,0,16,19,24,341,266,0,16,23,38,0,16,0,16,0,16,318,269,0,16,133,130,0,16,0,16,0,16,0,16,123,130,0,16,0,16,10,16,0,16,0,16,37,43,16,28,0,16,0,16,21,33
1400000US36059407700,36059407700,"Census Tract 4077, Nassau County, New York",5124,619,3933,235,1191,627,168,158,69,58,50,39,15,25,329,493,0,16,11,18,0,16,0,16,0,16,0,16,318,493,475,151,104,121,26,41,127,88,198,177,20,30,0,16,0,16,0,16,0,16,0,16,85,133,0,16,0,16,0,16,85,133
1400000US36059407801,36059407801,"Census Tract 4078.01, Nassau County, New York",5529,311,4430,260,1099,314,18,29,153,99,36,35,0,16,389,293,0,16,97,151,0,16,0,16,0,16,292,272,0,16,339,216,0,16,0,16,11,16,59,56,156,151,0,16,113,135,0,16,0,16,0,16,164,118,94,89,0,16,0,16,70,61
1400000US36059407802,36059407802,"Census Tract 4078.02, Nassau County, New York",2257,1130,1755,661,502,487,70,127,21,20,0,11,54,50,83,62,0,11,4,7,17,14,0,11,0,11,62,62,0,11,21,20,0,11,0,11,6,8,4,7,11,15,0,11,0,11,0,11,0,11,0,11,253,382,6,8,0,11,0,11,247,382
1400000US36059407900,36059407900,"Census Tract 4079, Nassau County, New York",6096,528,5732,544,364,236,40,59,136,126,36,51,132,185,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,12,19,0,16,11,19,0,16,0,16,1,3,0,16,0,16,0,16,0,16,0,16,8,15,0,16,0,16,0,16,8,15
1400000US36059408000,36059408000,"Census Tract 4080, Nassau County, New York",6294,401,5622,382,672,214,65,89,72,88,0,16,74,142,288,154,0,16,0,16,152,177,0,16,0,16,136,128,0,16,157,132,26,40,0,16,0,16,68,103,63,72,0,16,0,16,0,16,0,16,0,16,16,25,0,16,0,16,0,16,16,25
1400000US36059408100,36059408100,"Census Tract 4081, Nassau County, New York",6510,494,6010,467,500,204,0,16,251,154,28,43,40,68,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,149,103,0,16,0,16,0,16,71,62,20,36,0,16,43,66,0,16,15,23,0,16,32,53,32,53,0,16,0,16,0,16
1400000US36059408200,36059408200,"Census Tract 4082, Nassau County, New York",6371,486,5305,530,1066,386,54,62,154,164,13,23,0,16,191,182,0,16,109,169,20,36,0,16,0,16,62,76,0,16,490,358,0,16,0,16,168,206,0,16,230,335,0,16,27,46,0,16,65,77,0,16,164,201,37,45,0,16,0,16,127,194
1400000US36059408300,36059408300,"Census Tract 4083, Nassau County, New York",6661,458,5741,396,920,268,216,179,259,151,64,82,11,18,197,222,0,16,0,16,0,16,0,16,109,173,88,130,0,16,173,175,0,16,0,16,0,16,100,152,35,59,0,16,38,62,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36059408400,36059408400,"Census Tract 4084, Nassau County, New York",3738,269,3362,281,376,152,10,17,73,52,29,34,10,15,55,62,0,11,0,11,0,11,0,11,0,11,28,44,27,39,94,69,8,13,0,11,0,11,11,18,18,28,0,11,40,59,9,13,8,13,0,11,105,103,8,12,0,11,0,11,97,102
1400000US36059408500,36059408500,"Census Tract 4085, Nassau County, New York",6257,378,6057,400,200,126,0,16,28,21,8,15,0,16,106,125,0,16,0,16,0,16,21,36,85,120,0,16,0,16,58,38,0,16,0,16,0,16,14,22,8,13,0,16,28,22,0,16,8,18,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36059408600,36059408600,"Census Tract 4086, Nassau County, New York",4740,392,3749,305,991,317,9,13,416,214,12,17,0,11,197,291,0,11,0,11,0,11,0,11,0,11,197,291,0,11,357,290,0,11,0,11,0,11,55,84,302,271,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36059408700,36059408700,"Census Tract 4087, Nassau County, New York",4517,251,3957,220,560,110,0,11,208,119,61,93,41,42,23,28,0,11,0,11,0,11,0,11,0,11,23,28,0,11,227,114,0,11,0,11,0,11,149,107,78,74,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36059408800,36059408800,"Census Tract 4088, Nassau County, New York",6949,524,6111,347,838,485,21,33,367,233,0,16,0,16,336,420,0,16,0,16,0,16,0,16,0,16,336,420,0,16,31,69,16,34,15,35,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,83,100,37,65,0,16,0,16,46,62
1400000US36059408900,36059408900,"Census Tract 4089, Nassau County, New York",5810,430,5235,420,575,201,12,18,274,156,6,10,125,188,62,45,0,16,19,23,14,22,0,16,0,16,29,31,0,16,74,73,0,16,0,16,0,16,9,14,0,16,0,16,65,72,0,16,0,16,0,16,22,36,0,16,0,16,0,16,22,36
1400000US36059409000,36059409000,"Census Tract 4090, Nassau County, New York",5735,243,5027,241,708,157,9,14,172,103,0,16,0,16,39,50,0,16,29,47,0,16,0,16,10,15,0,16,0,16,448,166,54,69,0,16,11,16,207,135,91,110,0,16,85,100,0,16,0,16,0,16,40,50,0,16,29,46,0,16,11,18
1400000US36059409100,36059409100,"Census Tract 4091, Nassau County, New York",5116,287,4582,272,534,177,0,16,201,119,89,90,17,27,18,22,0,16,0,16,11,18,0,16,0,16,7,11,0,16,194,140,0,16,0,16,0,16,101,94,53,83,0,16,20,24,20,32,0,16,0,16,15,22,0,16,0,16,0,16,15,22
1400000US36059409200,36059409200,"Census Tract 4092, Nassau County, New York",6011,352,5146,301,865,363,34,56,247,149,15,26,51,89,283,387,0,16,0,16,0,16,0,16,0,16,283,387,0,16,235,157,0,16,0,16,8,15,99,114,59,92,0,16,69,82,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36059409300,36059409300,"Census Tract 4093, Nassau County, New York",4274,214,3893,238,381,144,0,11,65,60,9,14,58,81,79,87,0,11,14,21,9,14,0,11,0,11,56,84,0,11,133,141,0,11,0,11,0,11,18,45,0,11,0,11,32,48,0,11,0,11,83,137,37,33,23,27,0,11,0,11,14,21
1400000US36059409400,36059409400,"Census Tract 4094, Nassau County, New York",4388,452,3730,449,658,218,0,11,187,133,32,35,177,153,43,67,0,11,0,11,43,67,0,11,0,11,0,11,0,11,194,174,0,11,0,11,0,11,0,11,0,11,0,11,121,170,73,104,0,11,0,11,25,31,25,31,0,11,0,11,0,11
1400000US36059409500,36059409500,"Census Tract 4095, Nassau County, New York",4053,254,3912,270,141,83,14,21,78,72,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,36,39,0,11,0,11,0,11,0,11,13,16,0,11,23,34,0,11,0,11,0,11,13,21,0,11,0,11,0,11,13,21
1400000US36059409600,36059409600,"Census Tract 4096, Nassau County, New York",5004,304,4461,325,543,145,0,16,144,95,100,93,26,40,70,54,0,16,0,16,0,16,0,16,0,16,70,54,0,16,150,86,23,25,0,16,0,16,59,50,68,68,0,16,0,16,0,16,0,16,0,16,53,48,0,16,23,35,0,16,30,33
1400000US36059409700,36059409700,"Census Tract 4097, Nassau County, New York",4078,208,3911,226,167,141,9,15,82,79,0,11,46,65,30,29,9,13,21,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36059409800,36059409800,"Census Tract 4098, Nassau County, New York",5622,383,5026,391,596,173,42,70,149,121,0,16,138,110,157,163,0,16,16,25,0,16,0,16,0,16,128,165,13,22,93,84,0,16,0,16,0,16,41,62,52,68,0,16,0,16,0,16,0,16,0,16,17,24,0,16,0,16,0,16,17,24
1400000US36059409900,36059409900,"Census Tract 4099, Nassau County, New York",8669,718,7650,708,1019,330,56,73,37,42,5,15,219,183,275,236,0,16,0,16,13,118,0,16,220,221,42,78,0,16,363,266,0,16,0,16,0,16,143,139,151,211,0,16,0,16,0,16,69,90,0,16,64,79,27,57,37,59,0,16,0,16
1400000US36059410000,36059410000,"Census Tract 4100, Nassau County, New York",3554,386,3015,462,539,207,9,14,131,124,86,122,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,269,140,0,11,80,110,9,15,142,126,34,53,0,11,0,11,0,11,4,8,0,11,44,44,14,23,0,11,0,11,30,40
1400000US36059410100,36059410100,"Census Tract 4101, Nassau County, New York",5841,239,5558,276,283,132,30,48,17,30,0,16,46,71,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,94,117,77,109,0,16,0,16,0,16,17,30,0,16,0,16,0,16,0,16,0,16,96,42,21,39,0,16,0,16,75,45
1400000US36059410200,36059410200,"Census Tract 4102, Nassau County, New York",3764,233,3463,229,301,103,14,23,29,39,0,11,16,18,77,87,0,11,0,11,11,19,0,11,0,11,66,86,0,11,101,90,0,11,0,11,0,11,77,97,24,45,0,11,0,11,0,11,0,11,0,11,64,56,64,56,0,11,0,11,0,11
1400000US36059410300,36059410300,"Census Tract 4103, Nassau County, New York",6805,505,4419,466,2386,609,32,54,213,110,78,88,513,340,1063,488,35,47,35,39,190,313,0,16,41,49,762,375,0,16,466,377,0,16,29,47,19,30,130,111,9,14,0,16,279,347,0,16,0,16,0,16,21,33,0,16,0,16,0,16,21,33
1400000US36059410400,36059410400,"Census Tract 4104, Nassau County, New York",5389,533,3797,437,1592,311,56,65,329,231,163,158,319,164,284,274,17,26,194,271,0,16,0,16,0,16,64,72,9,15,368,269,0,16,0,16,12,14,58,62,252,262,0,16,46,53,0,16,0,16,0,16,73,69,7,10,0,16,14,21,52,65
1400000US36059410500,36059410500,"Census Tract 4105, Nassau County, New York",7033,583,4800,583,2233,653,0,16,470,286,95,144,21,36,687,453,0,16,30,39,63,72,50,73,41,60,503,397,0,16,940,558,70,115,21,37,53,80,443,375,342,459,0,16,11,33,0,16,0,16,0,16,20,33,0,16,0,16,0,16,20,33
1400000US36059410600,36059410600,"Census Tract 4106, Nassau County, New York",7380,782,5217,577,2163,919,50,57,344,280,0,16,164,102,233,339,0,16,14,25,20,41,0,16,199,322,0,16,0,16,1217,935,30,69,0,16,0,16,342,281,699,890,10,23,136,153,0,16,0,16,0,16,155,145,0,16,117,148,0,16,38,35
1400000US36059410700,36059410700,"Census Tract 4107, Nassau County, New York",6368,666,4660,639,1708,470,0,16,359,259,69,81,306,228,391,286,74,83,0,16,0,16,0,16,0,16,317,283,0,16,573,345,26,53,0,16,207,285,218,221,22,40,0,16,100,100,0,16,0,16,0,16,10,18,0,16,0,16,0,16,10,18
1400000US36059410800,36059410800,"Census Tract 4108, Nassau County, New York",4863,302,3857,355,1006,293,0,11,95,73,36,43,60,55,410,347,65,83,17,27,0,11,0,11,33,55,295,329,0,11,360,177,0,11,0,11,0,11,140,158,125,172,34,46,43,51,18,30,0,11,0,11,45,48,25,40,0,11,0,11,20,23
1400000US36059410900,36059410900,"Census Tract 4109, Nassau County, New York",6588,302,5782,419,806,282,0,16,338,112,0,16,40,35,91,98,0,16,28,44,0,16,0,16,0,16,63,88,0,16,322,269,9,16,59,91,0,16,189,238,65,100,0,16,0,16,0,16,0,16,0,16,15,19,14,19,0,16,0,16,1,4
1400000US36059411000,36059411000,"Census Tract 4110, Nassau County, New York",5084,434,3076,342,2008,409,0,16,237,132,0,16,213,152,1181,420,7,12,453,206,0,16,9,15,0,16,712,370,0,16,344,296,0,16,0,16,313,299,8,13,23,26,0,16,0,16,0,16,0,16,0,16,33,41,0,16,9,14,0,16,24,39
1400000US36059411100,36059411100,"Census Tract 4111, Nassau County, New York",4968,554,2225,357,2743,522,40,52,224,214,70,57,0,11,1845,502,0,11,284,249,83,86,0,11,0,11,1360,469,118,166,481,242,153,157,26,40,167,181,20,32,107,102,0,11,8,13,0,11,0,11,0,11,83,76,0,11,0,11,21,29,62,73
1400000US36059411200,36059411200,"Census Tract 4112, Nassau County, New York",6655,17,5413,1023,1242,1024,0,16,66,98,0,16,19,31,1031,1033,0,16,692,998,0,16,327,474,0,16,12,44,0,16,102,113,42,67,0,16,0,16,60,90,0,16,0,16,0,16,0,16,0,16,0,16,24,62,11,19,0,16,0,16,13,58
1400000US36059411301,36059411301,"Census Tract 4113.01, Nassau County, New York",3977,302,3747,339,230,208,0,11,202,210,0,11,8,12,11,16,0,11,0,11,0,11,0,11,11,16,0,11,0,11,9,14,9,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36059411302,36059411302,"Census Tract 4113.02, Nassau County, New York",6824,542,6536,582,288,194,0,16,34,56,0,16,9,18,49,75,0,16,49,75,0,16,0,16,0,16,0,16,0,16,196,172,52,82,0,16,0,16,129,151,0,16,0,16,0,16,15,32,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36059411400,36059411400,"Census Tract 4114, Nassau County, New York",6416,413,5707,593,709,408,27,42,59,77,0,16,0,16,138,136,0,16,0,16,0,16,32,51,0,16,106,102,0,16,379,347,0,16,0,16,54,70,107,172,0,16,0,16,218,287,0,16,0,16,0,16,106,133,82,130,0,16,0,16,24,33
1400000US36059411500,36059411500,"Census Tract 4115, Nassau County, New York",2675,122,2602,121,73,52,6,6,2,4,23,24,4,6,2,3,0,11,2,3,0,11,0,11,0,11,0,11,0,11,35,28,28,27,0,11,1,2,2,3,4,4,0,11,0,11,0,11,0,11,0,11,1,2,1,2,0,11,0,11,0,11
1400000US36059411600,36059411600,"Census Tract 4116, Nassau County, New York",6529,17,6474,60,55,57,13,21,0,16,0,16,18,31,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,24,41,24,41,0,16,0,16,0,16
1400000US36059411700,36059411700,"Census Tract 4117, Nassau County, New York",6032,443,5807,432,225,157,88,111,99,99,0,16,0,16,23,35,0,16,0,16,0,16,0,16,0,16,23,35,0,16,15,28,15,28,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36059411800,36059411800,"Census Tract 4118, Nassau County, New York",6073,308,5488,334,585,187,0,16,168,128,27,49,211,266,15,23,15,23,0,16,0,16,0,16,0,16,0,16,0,16,89,133,89,133,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,75,119,0,16,0,16,0,16,75,119
1400000US36059411901,36059411901,"Census Tract 4119.01, Nassau County, New York",3531,268,3001,205,530,252,26,40,127,89,5,10,105,143,28,31,0,11,0,11,0,11,0,11,0,11,28,31,0,11,239,175,0,11,0,11,11,18,145,127,32,41,0,11,51,62,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36059411902,36059411902,"Census Tract 4119.02, Nassau County, New York",3735,253,3110,265,625,258,0,11,271,255,18,23,51,41,49,80,0,11,0,11,0,11,0,11,9,14,40,78,0,11,162,73,0,11,0,11,0,11,51,54,84,74,12,19,15,21,0,11,0,11,0,11,74,103,54,72,20,31,0,11,0,11
1400000US36059412000,36059412000,"Census Tract 4120, Nassau County, New York",6217,441,4892,488,1325,397,0,16,357,233,154,221,121,133,18,30,0,16,18,30,0,16,0,16,0,16,0,16,0,16,628,335,0,16,0,16,151,162,290,263,115,146,0,16,19,32,17,28,36,88,0,16,47,74,47,74,0,16,0,16,0,16
1400000US36059412100,36059412100,"Census Tract 4121, Nassau County, New York",6547,457,5406,497,1141,436,122,183,154,105,188,196,129,217,78,110,0,16,0,16,28,31,0,16,0,16,50,86,0,16,369,331,90,112,0,16,255,315,0,16,24,39,0,16,0,16,0,16,0,16,0,16,101,134,13,21,6,14,0,16,82,132
1400000US36059412200,36059412200,"Census Tract 4122, Nassau County, New York",5180,349,4913,378,267,141,33,53,96,91,0,16,0,16,28,36,0,16,0,16,0,16,0,16,0,16,28,36,0,16,69,66,28,46,19,35,0,16,22,36,0,16,0,16,0,16,0,16,0,16,0,16,41,59,0,16,0,16,0,16,41,59
1400000US36059412301,36059412301,"Census Tract 4123.01, Nassau County, New York",3227,285,2576,254,651,310,0,11,57,60,21,25,329,225,123,179,0,11,9,15,0,11,0,11,0,11,114,179,0,11,109,87,10,16,0,11,0,11,10,17,32,38,0,11,57,62,0,11,0,11,0,11,12,18,12,18,0,11,0,11,0,11
1400000US36059412302,36059412302,"Census Tract 4123.02, Nassau County, New York",3580,218,3117,241,463,211,8,13,38,44,7,12,206,161,40,61,0,11,0,11,13,19,0,11,0,11,27,42,0,11,164,125,11,14,0,11,0,11,80,96,32,48,0,11,41,65,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36059412400,36059412400,"Census Tract 4124, Nassau County, New York",5430,454,4619,513,811,453,17,28,86,69,105,115,307,394,155,184,0,16,0,16,0,16,0,16,0,16,155,184,0,16,69,82,0,16,0,16,0,16,0,16,10,19,0,16,0,16,0,16,0,16,59,81,72,89,0,16,14,23,0,16,58,86
1400000US36059412500,36059412500,"Census Tract 4125, Nassau County, New York",4398,305,4148,352,250,197,8,12,38,41,8,15,0,11,28,34,0,11,0,11,0,11,0,11,0,11,28,34,0,11,150,184,0,11,0,11,0,11,0,11,38,61,0,11,112,170,0,11,0,11,0,11,18,20,18,20,0,11,0,11,0,11
1400000US36059412600,36059412600,"Census Tract 4126, Nassau County, New York",3718,241,3539,270,179,109,0,11,92,87,11,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,60,58,0,11,0,11,25,38,35,46,0,11,0,11,0,11,0,11,0,11,0,11,16,24,16,24,0,11,0,11,0,11
1400000US36059412700,36059412700,"Census Tract 4127, Nassau County, New York",3802,186,3548,226,254,224,6,11,39,42,18,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,164,213,7,10,0,11,0,11,53,61,0,11,0,11,104,160,0,11,0,11,0,11,27,48,12,20,0,11,0,11,15,29
1400000US36059412800,36059412800,"Census Tract 4128, Nassau County, New York",3152,228,2503,223,649,217,45,72,145,146,14,23,176,254,127,116,0,11,21,34,0,11,0,11,0,11,106,103,0,11,131,124,0,11,0,11,0,11,19,31,112,124,0,11,0,11,0,11,0,11,0,11,11,18,0,11,11,18,0,11,0,11
1400000US36059412900,36059412900,"Census Tract 4129, Nassau County, New York",5819,358,4774,371,1045,260,12,19,82,81,17,20,104,122,462,319,0,16,21,33,30,48,0,16,27,30,384,282,0,16,247,210,0,16,0,16,0,16,0,16,109,143,0,16,17,27,0,16,121,165,0,16,121,163,0,16,0,16,0,16,121,163
1400000US36059413001,36059413001,"Census Tract 4130.01, Nassau County, New York",3730,326,3159,308,571,220,12,18,57,50,30,49,64,71,169,156,70,93,11,17,0,11,0,11,0,11,88,129,0,11,239,207,0,11,0,11,0,11,115,160,94,133,0,11,30,34,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36059413002,36059413002,"Census Tract 4130.02, Nassau County, New York",3738,380,3293,325,445,356,0,11,62,72,15,25,159,252,123,149,0,11,50,57,73,107,0,11,0,11,0,11,0,11,47,61,0,11,0,11,0,11,38,58,0,11,0,11,9,15,0,11,0,11,0,11,39,59,6,12,0,11,0,11,33,59
1400000US36059413100,36059413100,"Census Tract 4131, Nassau County, New York",5040,311,4468,298,572,180,54,45,107,71,134,167,195,153,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,45,57,0,16,0,16,0,16,45,57,0,16,0,16,0,16,0,16,0,16,0,16,37,40,0,16,24,38,0,16,13,15
